SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,avg_monthly_value,high_monthly_charge,short_tenure,estimated_customer_value,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,13,32.97,428.61,0,2.355,0,0,428.61,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,85.29,85.29,0,42.645,1,1,85.29,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,30,29.5,885.0,0,0.9516129032258065,0,0,885.0,True,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False
0,53,31.26,1656.78,0,0.5788888888888889,0,0,1656.78,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
1,43,92.14,3962.02,0,2.0940909090909092,1,0,3962.02,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,16,112.17,1794.72,1,6.598235294117647,1,0,1794.72,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
1,18,73.13,1316.34,0,3.8489473684210522,0,0,1316.34,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False
1,58,25.3,1467.4,0,0.4288135593220339,0,0,1467.4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,27,85.69,2313.63,1,3.0603571428571428,1,0,2313.63,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
0,29,22.19,643.51,1,0.7396666666666667,0,0,643.51,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
0,72,98.97,7125.84,0,1.3557534246575342,1,0,7125.84,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
1,12,118.77,1425.24,0,9.136153846153846,1,0,1425.24,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,65,104.75,6808.75,0,1.5871212121212122,1,0,6808.75,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False
1,67,58.09,3892.03,0,0.854264705882353,0,0,3892.03,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True
0,25,88.92,2223.0,0,3.42,1,0,2223.0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True
1,32,73.52,2352.64,0,2.2278787878787876,0,0,2352.64,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1,60,84.26,5055.6,0,1.3813114754098361,1,0,5055.6,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True
1,22,70.5,1551.0,0,3.0652173913043477,0,0,1551.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1,17,116.15,1974.55,0,6.452777777777778,1,0,1974.5500000000002,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,58,113.77,6598.66,0,1.9283050847457626,1,0,6598.66,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
1,56,58.42,3271.52,0,1.0249122807017543,0,0,3271.52,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False
1,26,83.85,2180.1,1,3.105555555555555,1,0,2180.1,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1,19,41.6,790.4,0,2.08,0,0,790.4,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True
0,25,41.66,1041.5,0,1.6023076923076922,0,0,1041.5,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1,65,97.41,6331.65,1,1.4759090909090908,1,0,6331.65,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1,9,66.6,599.4,0,6.659999999999999,0,1,599.4,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False
0,41,80.58,3303.78,0,1.9185714285714286,1,0,3303.7799999999997,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
1,26,54.63,1420.38,0,2.0233333333333334,0,0,1420.38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,16,32.58,521.28,0,1.916470588235294,0,0,521.28,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True
0,39,53.26,2077.14,0,1.3315,0,0,2077.14,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
1,34,84.21,2863.14,1,2.4059999999999997,1,0,2863.14,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True
0,32,64.37,2059.84,0,1.9506060606060607,0,0,2059.84,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
0,48,111.37,5345.76,1,2.272857142857143,1,0,5345.76,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,5,49.94,249.7,0,8.323333333333332,0,1,249.7,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,11,32.21,354.31,1,2.6841666666666666,0,1,354.31,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
1,2,116.69,233.38,1,38.89666666666667,1,1,233.38,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,15,73.36,1100.4,0,4.585,0,0,1100.4,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False
0,61,74.12,4521.32,1,1.195483870967742,0,0,4521.320000000001,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,70,48.95,3426.5,0,0.6894366197183099,0,0,3426.5,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,26,58.6,1523.6,0,2.1703703703703705,0,0,1523.6000000000001,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,58,29.99,1739.42,1,0.5083050847457626,0,0,1739.4199999999998,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,58,96.64,5605.12,0,1.6379661016949152,1,0,5605.12,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,9,28.0,252.0,0,2.8,0,1,252.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,20,88.85,1777.0,0,4.230952380952381,1,0,1777.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0,40,25.06,1002.4,0,0.6112195121951219,0,0,1002.4,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False
0,44,68.87,3030.28,0,1.5304444444444445,0,0,3030.28,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False
0,41,91.07,3733.87,0,2.168333333333333,1,0,3733.87,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,42,54.71,2297.82,0,1.272325581395349,0,0,2297.82,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1,48,62.98,3023.04,0,1.2853061224489795,0,0,3023.04,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,13,80.55,1047.15,0,5.753571428571428,1,0,1047.1499999999999,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
0,16,118.27,1892.32,1,6.957058823529412,1,0,1892.32,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,25,91.45,2286.25,0,3.5173076923076922,1,0,2286.25,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
1,4,91.05,364.2,1,18.21,1,1,364.2,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
1,18,36.39,655.02,0,1.9152631578947368,0,0,655.02,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0,4,104.39,417.56,1,20.878,1,1,417.56,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False
1,52,40.74,2118.48,0,0.7686792452830189,0,0,2118.48,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1,11,107.4,1181.4,1,8.950000000000001,1,1,1181.4,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
1,67,54.8,3671.6,0,0.8058823529411764,0,0,3671.6,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,4,40.71,162.84,0,8.142,0,1,162.84,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False
1,57,35.88,2045.16,0,0.6186206896551725,0,0,2045.16,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1,6,117.98,707.88,1,16.854285714285716,1,1,707.88,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
1,25,25.8,645.0,0,0.9923076923076923,0,0,645.0,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,23,68.78,1581.94,0,2.8658333333333332,0,0,1581.94,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,63,91.9,5789.7,1,1.4359375,1,0,5789.700000000001,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,60,74.02,4441.2,0,1.2134426229508195,0,0,4441.2,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True
0,54,78.58,4243.32,0,1.4287272727272726,0,0,4243.32,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
0,42,89.74,3769.08,0,2.0869767441860465,1,0,3769.08,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True
